client_id,round_number,hierarchy,num_samples,set,accuracy,loss
babygirlparis,6,,10,test,0.0,0.6972930431365967
babyhippie2003,6,,14,test,0.0,0.6974178552627563
babyitseasy,6,,15,test,1.0,0.6891550421714783
babyjilla,6,,10,test,1.0,0.688737690448761
baileyschneider,6,,14,test,0.0,0.6974538564682007
bamaphotopro,6,,10,test,1.0,0.6887770891189575
barbiegirl20,6,,23,test,0.3333333333333333,0.6945297122001648
barog,6,,12,test,0.5,0.6929070949554443
barrysnedden,6,,16,test,0.5,0.6933318376541138
bashywah,6,,11,test,0.0,0.6969239115715027
batutes,6,,11,test,0.5,0.6930088996887207
bea_bautista,6,,21,test,0.6666666666666666,0.6916642189025879
beccaface08,6,,12,test,0.0,0.6973856687545776
beccans,6,,16,test,0.5,0.6931239366531372
beckie0,6,,14,test,0.5,0.693084716796875
beforeyoufall,6,,12,test,0.0,0.697372555732727
beijingfairmont,6,,13,test,0.5,0.692961573600769
belindamay92,6,,30,test,0.3333333333333333,0.6947037577629089
bellaclara,6,,20,test,1.0,0.6887766718864441
bellanicola,6,,45,test,0.6,0.6920987367630005
ben_simpson,6,,10,test,0.0,0.6972535252571106
bengillam,6,,27,test,0.6666666666666666,0.6916313767433167
bet33,6,,18,test,0.0,0.6976420283317566
betshopboy,6,,13,test,0.0,0.6974923610687256
biancafoppe,6,,10,test,1.0,0.6890518069267273
bigbrightbulb,6,,14,test,1.0,0.6891161203384399
bigeyedfishie,6,,27,test,1.0,0.6888737678527832
bigmadkev,6,,12,test,1.0,0.6888298988342285
bigplrbear,6,,12,test,1.0,0.6889296174049377
bigred2381,6,,10,test,0.0,0.6975444555282593
bigste78,6,,13,test,0.5,0.6931629180908203
billyfung,6,,12,test,1.0,0.6887222528457642
bjaykenneth,6,,18,test,1.0,0.6887776851654053
blackmediascoop,6,,16,test,0.5,0.6930583715438843
blath,6,,29,test,1.0,0.6888437867164612
blaurebell,6,,11,test,0.0,0.6973022222518921
blayor,6,,39,test,0.25,0.6953082084655762
bluebonnetfield,6,,14,test,0.5,0.6929092407226562
bobbi10100,6,,14,test,1.0,0.6890740990638733
bobsonsirjonny,6,,15,test,0.5,0.6931774616241455
bookshopgirl212,6,,10,test,0.0,0.6975108981132507
bootyhouse,6,,10,test,1.0,0.6891048550605774
bopeepsheep,6,,21,test,0.6666666666666666,0.6917158961296082
bossdianne,6,,12,test,0.0,0.6976093053817749
boxOFjuice,6,,21,test,1.0,0.6890134215354919
brendanb,6,,11,test,1.0,0.6887879371643066
brentoli,6,,14,test,0.5,0.6931293606758118
brittajohnson,6,,15,test,0.0,0.6976126432418823
brittdeezy,6,,20,test,1.0,0.689033031463623
brknglassstudio,6,,12,test,0.0,0.6975628733634949
brmbds,6,,15,test,1.0,0.6887601613998413
brownzgyal,6,,14,test,1.0,0.6891891360282898
bubblegarm,6,,44,test,0.4,0.6938697099685669
buffybot85,6,,11,test,0.5,0.6931637525558472
bugsandfishes,6,,17,test,0.5,0.6933727264404297
burning_angel,6,,13,test,1.0,0.6889397501945496
butadream,6,,31,test,1.0,0.6888853311538696
butterstulle,6,,19,test,1.0,0.6887913942337036
caidalica,6,,11,test,0.5,0.6930797100067139
caitlinduhhh,6,,38,test,0.25,0.6953594088554382
caityisawinner,6,,16,test,0.0,0.6972330808639526
cali_chica,6,,16,test,1.0,0.6888754963874817
caligrl20,6,,18,test,1.0,0.6889188885688782
callumthomas,6,,18,test,0.0,0.6975878477096558
camashe,6,,10,test,0.0,0.6974205374717712
cameroniscool,6,,11,test,0.5,0.6931610107421875
cameronreilly,6,,15,test,1.0,0.6887184977531433
camille_08,6,,17,test,1.0,0.6887349486351013
candiesandmusic,6,,16,test,0.5,0.6929937601089478
cannibalkate,6,,10,test,0.0,0.6973147988319397
caramel_cutie,6,,13,test,0.0,0.6971928477287292
carantoarvin,6,,21,test,1.0,0.6888588070869446
cardinmckinney,6,,13,test,1.0,0.6887325048446655
cardoperez,6,,15,test,0.0,0.6976040601730347
carmenego,6,,22,test,0.6666666666666666,0.6916816830635071
carolinekerrang,6,,23,test,0.6666666666666666,0.6917781829833984
carrieVmason,6,,14,test,0.0,0.6973803043365479
carriemrobison,6,,19,test,1.0,0.6887178421020508
cassandROAR,6,,35,test,0.25,0.6952179670333862
catarina95,6,,10,test,1.0,0.6887472867965698
catchtheapple,6,,13,test,0.0,0.6972032785415649
catirah,6,,14,test,1.0,0.6888861060142517
catrionat7,6,,12,test,0.0,0.6972688436508179
cazzawalton,6,,10,test,0.0,0.6975478529930115
ccaramelnoriega,6,,11,test,1.0,0.6889312863349915
ceggs,6,,14,test,0.0,0.6974722146987915
cephalopod_gal,6,,20,test,0.0,0.6974200010299683
cessii,6,,27,test,0.6666666666666666,0.6916859745979309
chakaxd,6,,11,test,0.0,0.6972328424453735
changdice,6,,14,test,0.5,0.6932490468025208
chantelleaustin,6,,65,test,1.0,0.6888651251792908
charini,6,,10,test,1.0,0.6890347003936768
charlieboy808,6,,16,test,0.0,0.6972684860229492
charlotterich,6,,14,test,1.0,0.6890468001365662
charwong,6,,13,test,0.0,0.6976034641265869
chathuraw,6,,23,test,0.3333333333333333,0.6947069764137268
cheergod2002,6,,17,test,0.5,0.6931450963020325
cheerytigger,6,,10,test,1.0,0.6887550354003906
chelbel3,6,,29,test,0.0,0.6973652243614197
chelciscool,6,,13,test,1.0,0.6887674331665039
chell93,6,,16,test,0.5,0.6931362152099609
chelliemo,6,,17,test,1.0,0.6887761354446411
chelseaheyy,6,,24,test,0.3333333333333333,0.6946144104003906
chelseasms,6,,34,test,0.5,0.6931219100952148
chicalit,6,,10,test,1.0,0.6891053318977356
chloeis,6,,14,test,0.5,0.6931626200675964
chloemcfly,6,,24,test,1.0,0.6891279220581055
chloestreetxox,6,,14,test,0.0,0.6971224546432495
chocolatejedi,6,,11,test,0.5,0.6930031180381775
choke_me,6,,11,test,0.0,0.6976039409637451
chriscanal,6,,19,test,0.0,0.697523832321167
christiinnaa,6,,11,test,1.0,0.6887701153755188
christopherbw,6,,10,test,1.0,0.6888132691383362
chrisyoungken,6,,15,test,1.0,0.688720703125
chuckreynolds,6,,11,test,1.0,0.6887616515159607
churchgirl6920,6,,10,test,1.0,0.6887946724891663
cillian23,6,,14,test,1.0,0.6889568567276001
cinderellahhhh,6,,13,test,0.5,0.6931743621826172
cindyrella7,6,,14,test,0.0,0.697343111038208
clo37,6,,17,test,1.0,0.6889685392379761
cmcadams,6,,11,test,1.0,0.6888413429260254
cnicoleprgirl,6,,11,test,1.0,0.6890242099761963
cobrafan111,6,,20,test,0.5,0.6931476593017578
cocktailrioteer,6,,19,test,0.5,0.6930456161499023
cocolee117,6,,12,test,1.0,0.6891140937805176
coltonkleynhans,6,,15,test,0.5,0.6929712295532227
commiewench,6,,11,test,1.0,0.6888233423233032
condamns,6,,13,test,0.0,0.6973974108695984
cookiemonster82,6,,160,test,1.0,0.6888852119445801
cooljazzi1994,6,,12,test,0.0,0.6972753405570984
counternotions,6,,22,test,1.0,0.6888644099235535
countrymusiclvr,6,,38,test,0.75,0.6910750865936279
courtneyhaii,6,,14,test,0.5,0.6932034492492676
couturefit,6,,29,test,0.6666666666666666,0.6916869282722473
cr8tiveCandy,6,,16,test,0.5,0.6932236552238464
craftyasparagus,6,,10,test,0.0,0.6971882581710815
crazyirishchick,6,,16,test,0.5,0.6929365396499634
crazytwism,6,,67,test,1.0,0.6889932751655579
crooneybrowne,6,,14,test,0.5,0.6933022737503052
cupcake_nyc,6,,13,test,1.0,0.6890398263931274
cwtch,6,,15,test,0.5,0.6929900050163269
d33j4y,6,,21,test,0.3333333333333333,0.6948134899139404
daaym_mimi,6,,12,test,0.0,0.6974617838859558
dadjanin,6,,11,test,1.0,0.6891827583312988
daisyx,6,,13,test,0.5,0.6931650638580322
dajerx,6,,17,test,1.0,0.6887177228927612
dancer_girl18,6,,12,test,1.0,0.6887472867965698
dancesammdance,6,,15,test,0.0,0.6973965167999268
danic27,6,,36,test,0.75,0.690899133682251
danielshockk,6,,10,test,1.0,0.6887113451957703
danimal1985,6,,16,test,0.0,0.6974446773529053
danjwhite1,6,,13,test,0.5,0.6932842135429382
darker_artic,6,,21,test,0.6666666666666666,0.6916351318359375
davecurrie,6,,15,test,0.5,0.6933038234710693
daveyp,6,,10,test,0.0,0.6972490549087524
ddkns,6,,10,test,1.0,0.689079225063324
deadey,6,,10,test,1.0,0.6891286373138428
deasaurr,6,,11,test,0.5,0.6931939721107483
deathangel3030,6,,31,test,0.25,0.6951581239700317
debbie2k9,6,,17,test,1.0,0.6889777183532715
deeanefeliciano,6,,16,test,1.0,0.6890489459037781
deirdreFTW,6,,18,test,1.0,0.6891862154006958
dellakay,6,,12,test,1.0,0.6891745328903198
deltarx,6,,21,test,0.6666666666666666,0.6917036175727844
denewerlady,6,,16,test,1.0,0.6887595653533936
desireegrace,6,,10,test,1.0,0.6888104677200317
dharshana,6,,71,test,0.875,0.6898462772369385
digitaldolphin,6,,15,test,0.0,0.697148323059082
diiilxia,6,,33,test,0.5,0.6930979490280151
dinno,6,,47,test,0.0,0.6975470781326294
diva70,6,,14,test,0.5,0.6931538581848145
divxdownloads,6,,68,test,1.0,0.688740611076355
dj_melza,6,,11,test,0.5,0.6933777332305908
djksly,6,,19,test,1.0,0.6887606382369995
djratha,6,,10,test,1.0,0.689000129699707
djstephfloss,6,,18,test,0.0,0.697356641292572
djxpressmuzik,6,,10,test,0.0,0.6975893974304199
dogzero,6,,95,test,1.0,0.6888508200645447
donniessweetie,6,,13,test,0.0,0.6974899172782898
dookie1293,6,,13,test,0.0,0.6975757479667664
doolaley,6,,10,test,1.0,0.6891027688980103
dopegirlfresh,6,,25,test,0.3333333333333333,0.6944416165351868
dottedwithearts,6,,10,test,0.0,0.6976061463356018
doughnuh,6,,13,test,0.5,0.6931455135345459
dovilee,6,,10,test,0.0,0.6974393129348755
drable,6,,25,test,1.0,0.6887457966804504
drea510,6,,10,test,0.0,0.6973466873168945
dreamsentinel,6,,10,test,0.0,0.6973129510879517
dreamsequins,6,,14,test,1.0,0.6887103319168091
dropdeadcaveman,6,,12,test,1.0,0.6887208819389343
drummerg217,6,,12,test,1.0,0.6891655921936035
duffbert,6,,14,test,1.0,0.6889164447784424
duncan1216,6,,16,test,1.0,0.6887726187705994
duniyaniya,6,,10,test,0.0,0.6975993514060974
dzemil,6,,14,test,0.0,0.6973861455917358
earlbobadilla,6,,10,test,1.0,0.6893652677536011
ecomba,6,,10,test,1.0,0.6891080141067505
ednarheiner,6,,26,test,1.0,0.688727617263794
edwardclarke,6,,19,test,0.5,0.6930902004241943
edwardvirtually,6,,16,test,1.0,0.6888219118118286
eeelz,6,,10,test,1.0,0.6890410780906677
eepitsmia,6,,11,test,1.0,0.6887671947479248
egfive,6,,12,test,0.5,0.6931383609771729
eidann,6,,21,test,0.0,0.6974413990974426
eliiiiza,6,,23,test,1.0,0.6887878775596619
elisabeth_L5,6,,17,test,0.5,0.6929129958152771
ellasadiee,6,,11,test,0.5,0.6931527853012085
elliottp,6,,11,test,0.5,0.6931746602058411
emapezer,6,,12,test,1.0,0.6889435052871704
emeraldashlee,6,,20,test,0.0,0.6975076198577881
emilymatthews,6,,15,test,1.0,0.6887544393539429
emilyquinton,6,,17,test,1.0,0.6887844800949097
emma42a,6,,13,test,0.5,0.6931649446487427
emmaalee,6,,12,test,0.5,0.6929976940155029
emmaluxton,6,,72,test,0.375,0.6941642761230469
emmao414,6,,32,test,0.25,0.695142388343811
emmasingleee,6,,23,test,0.3333333333333333,0.6944977641105652
emoisforluvers,6,,11,test,0.0,0.6973418593406677
emscum,6,,10,test,0.0,0.6974152326583862
emzyjonas,6,,18,test,1.0,0.6889204978942871
enked,6,,43,test,0.6,0.6921684145927429
epi_longo,6,,21,test,0.6666666666666666,0.691722571849823
ericaeeks,6,,23,test,0.0,0.6974171996116638
erinblaskie,6,,37,test,0.75,0.691192626953125
erizego,6,,14,test,0.5,0.6931676268577576
ernibob,6,,22,test,0.6666666666666666,0.6917673945426941
esemdi,6,,13,test,1.0,0.6887266039848328
eshenayo,6,,12,test,1.0,0.6889733076095581
espankeh,6,,17,test,1.0,0.6889352202415466
estherrozella,6,,24,test,0.3333333333333333,0.6944558620452881
etherjammer,6,,23,test,0.3333333333333333,0.6947079300880432
etrangle,6,,13,test,1.0,0.689138650894165
evelynsharma,6,,23,test,1.0,0.6888435482978821
extremejohn,6,,10,test,0.0,0.6974907517433167
eyeofthecyclone,6,,12,test,0.0,0.6976062059402466
faifaifaifai,6,,14,test,1.0,0.6889176964759827
fallenfrommars,6,,20,test,1.0,0.688919186592102
fancyfembot,6,,10,test,0.0,0.6975817680358887
far1983,6,,18,test,0.5,0.6933210492134094
faulko1,6,,50,test,0.6,0.6923524141311646
feblub,6,,105,test,0.9090909090909091,0.6899385452270508
feehnney,6,,16,test,1.0,0.6888152360916138
fefetaktak,6,,11,test,0.5,0.6932423114776611
fetchmp3,6,,12,test,1.0,0.6888508796691895
ffluxx,6,,18,test,1.0,0.6890733242034912
fhchsit,6,,11,test,0.0,0.6975709199905396
filos,6,,10,test,1.0,0.6889529824256897
findingmickey,6,,17,test,0.5,0.6931524276733398
fleecc,6,,18,test,1.0,0.6887575387954712
flickity19,6,,11,test,0.5,0.6933932304382324
florsanchez,6,,18,test,0.5,0.693124532699585
flyingspatula,6,,14,test,0.0,0.6972805261611938
fobluv3r,6,,24,test,0.6666666666666666,0.6915302276611328
franziska_h,6,,18,test,1.0,0.688739001750946
fridayluv,6,,17,test,1.0,0.688883900642395
fridenstrom,6,,24,test,1.0,0.6887757182121277
frogcooke,6,,13,test,1.0,0.688720703125
fuelthefighter,6,,18,test,0.5,0.6931288838386536
fxrobot,6,,12,test,0.0,0.6973708868026733
gabehabe,6,,50,test,0.4,0.6940192580223083
gablovesarsenal,6,,11,test,0.5,0.6931799650192261
gabrielaelena,6,,18,test,0.5,0.6930485367774963
gabrielle_89,6,,10,test,0.0,0.6973857879638672
gallicwars,6,,10,test,1.0,0.6887590289115906
gammawaif,6,,11,test,0.5,0.6931860446929932
garymeyerza,6,,12,test,0.5,0.6931838989257812
geezly27,6,,14,test,1.0,0.6890099048614502
geminipinai,6,,11,test,0.5,0.693130612373352
gennin27,6,,17,test,0.5,0.6930555701255798
georgia_xoxo,6,,27,test,0.6666666666666666,0.6918365359306335
georgialeigh_x,6,,10,test,0.0,0.6971912980079651
georgiasdfgh,6,,16,test,1.0,0.6888419389724731
gerrymoth,6,,76,test,0.375,0.6941349506378174
getonmylevel,6,,13,test,0.0,0.6976102590560913
ggmxo,6,,27,test,0.0,0.6973745226860046
gigarcia,6,,14,test,0.5,0.6934953927993774
girlgetstrong,6,,11,test,1.0,0.6889675855636597
girljungle,6,,13,test,0.5,0.6929077506065369
girlsaloudmedia,6,,30,test,0.3333333333333333,0.6944422125816345
gminks,6,,12,test,0.0,0.6974581480026245
goaskalicia,6,,12,test,0.0,0.6975186467170715
gostephh,6,,13,test,1.0,0.689000129699707
gracieh89,6,,33,test,0.5,0.6931972503662109
gracielou105,6,,10,test,1.0,0.6889027953147888
graciexo7,6,,13,test,0.5,0.6931090354919434
gregferrell,6,,12,test,0.5,0.6931850910186768
grissay,6,,19,test,0.0,0.697523832321167
grum,6,,31,test,0.75,0.6909821033477783
grunge_princess,6,,11,test,0.5,0.6931285262107849
guittaraxx,6,,26,test,1.0,0.688998281955719
gummibalu,6,,12,test,0.5,0.6931376457214355
gunandagirl,6,,20,test,1.0,0.6888518333435059
hEATHER_nVA,6,,15,test,1.0,0.6892344951629639
hadaxoxo,6,,15,test,0.5,0.6931478977203369
halina1979,6,,13,test,1.0,0.6887052059173584
hannahMCFLY6,6,,11,test,0.0,0.6973109245300293
hannahsewell92,6,,13,test,0.0,0.6973880529403687
haroldPDX,6,,10,test,1.0,0.689578115940094
harrydebom,6,,21,test,0.6666666666666666,0.6916564106941223
hash_iphone,6,,14,test,0.5,0.6929724812507629
hatttty,6,,16,test,0.5,0.6933598518371582
havenward,6,,25,test,0.6666666666666666,0.6918342709541321
hawaiikaos2,6,,13,test,0.0,0.697575569152832
headfirstfor,6,,10,test,0.0,0.6974912285804749
heathwiggins,6,,12,test,0.5,0.6930453777313232
heavenlysecret,6,,16,test,0.5,0.6931376457214355
hedahed_xo,6,,10,test,1.0,0.6892322301864624
hedwig_thegreat,6,,11,test,0.5,0.6929309964179993
heidiprice,6,,25,test,0.0,0.6973629593849182
helenax33,6,,18,test,0.5,0.6930912137031555
helentaustin,6,,18,test,1.0,0.6888121366500854
helenz6,6,,13,test,0.5,0.6931072473526001
hellohayley_,6,,11,test,1.0,0.689203143119812
henaxxru,6,,14,test,0.5,0.6931476593017578
henryb35,6,,16,test,0.5,0.6933782696723938
henrygerson,6,,19,test,0.5,0.6930484175682068
hermorrine,6,,21,test,0.3333333333333333,0.6944707036018372
herrerajackie,6,,11,test,0.5,0.6931331753730774
hersheysweet,6,,16,test,0.0,0.6974570751190186
heybeyy,6,,12,test,1.0,0.689132571220398
heytearcatcher,6,,14,test,0.5,0.6932471394538879
heyymel,6,,13,test,0.0,0.6975259780883789
hiediearwood,6,,26,test,0.3333333333333333,0.6943931579589844
highhiddenplace,6,,12,test,0.5,0.6931611895561218
hispwincess,6,,34,test,0.25,0.6953133344650269
hlbllygrl,6,,19,test,1.0,0.6887494921684265
hmtangx,6,,22,test,0.6666666666666666,0.6917168498039246
hobbyzu,6,,12,test,0.5,0.693077564239502
hockeyfan45214,6,,24,test,0.0,0.6973403096199036
hollyanneross,6,,10,test,0.0,0.6969015598297119
hollypop04,6,,12,test,0.0,0.6972267627716064
honk4peace,6,,22,test,1.0,0.6887912750244141
hoonie08,6,,12,test,1.0,0.6889843940734863
hopefulsap,6,,10,test,0.0,0.697484016418457
hot_burrito,6,,11,test,0.0,0.6976088285446167
howardberry,6,,11,test,1.0,0.68892502784729
hrtdlovebrkn,6,,13,test,0.0,0.6972986459732056
huma_rashid,6,,22,test,0.3333333333333333,0.6943950653076172
iAmCherAnn,6,,16,test,0.5,0.6933470964431763
iAmSongByrd,6,,16,test,1.0,0.688912570476532
iBloke,6,,11,test,0.5,0.6931883692741394
iChazzer,6,,15,test,0.5,0.6930834054946899
iHomeTech,6,,93,test,1.0,0.6890247464179993
iLayLou,6,,12,test,0.0,0.6975903511047363
iSHiNE11,6,,23,test,0.3333333333333333,0.6945105195045471
iShatara,6,,27,test,0.3333333333333333,0.6946503520011902
iSlayer2009,6,,31,test,0.25,0.695220947265625
iTomath,6,,11,test,0.0,0.6975844502449036
iadiedee,6,,31,test,1.0,0.688776969909668
iamboompatpat,6,,15,test,0.5,0.6930031180381775
iamemilyk,6,,13,test,0.5,0.6934409141540527
iamgaberosales,6,,43,test,0.6,0.6924268007278442
iamluvnjordan,6,,39,test,0.75,0.6912732124328613
iammykei,6,,23,test,0.0,0.6975175738334656
iamnotepad,6,,11,test,1.0,0.6888400912284851
iamsammy,6,,10,test,0.0,0.6972178816795349
iamsuperbianca,6,,17,test,1.0,0.6887396574020386
iamword,6,,56,test,1.0,0.6888663172721863
icrashplanes,6,,28,test,0.0,0.6975986957550049
iheartdilla,6,,11,test,1.0,0.6887097954750061
iheartnynuk,6,,45,test,0.2,0.6956238150596619
iiKrisii,6,,14,test,1.0,0.6889508366584778
ijoostin,6,,19,test,0.0,0.6975509524345398
ikki_oo,6,,50,test,0.8,0.6905137896537781
ilivetolove,6,,12,test,0.0,0.6970883011817932
ilovetwilightxo,6,,42,test,0.8,0.6904914975166321
ilybreese,6,,13,test,0.5,0.6932758688926697
im_nlfb,6,,13,test,0.5,0.6931341290473938
im_the_martian,6,,49,test,0.8,0.6905278563499451
imagni,6,,10,test,0.0,0.6973739266395569
imanwilliams,6,,91,test,0.9,0.6897440552711487
imba,6,,30,test,1.0,0.6887516975402832
imjustcreative,6,,15,test,1.0,0.6887832880020142
imparanoidJB,6,,10,test,0.0,0.6975482702255249
inaudwetrust,6,,11,test,0.0,0.6975661516189575
inckognito,6,,38,test,0.75,0.691141664981842
indygrrrl,6,,11,test,1.0,0.6890283823013306
ineedalimb,6,,10,test,0.0,0.6975929141044617
inekeclewer,6,,11,test,0.0,0.6971542239189148
infectedsoul,6,,10,test,1.0,0.6894254684448242
infinitecrush,6,,11,test,0.5,0.6930671334266663
inimeg,6,,43,test,0.4,0.6940268278121948
insertsmiley,6,,16,test,0.0,0.6971497535705566
inthebelfry,6,,12,test,0.5,0.6930748820304871
iqh,6,,10,test,0.0,0.6975297331809998
irenex33,6,,13,test,0.5,0.6931663751602173
isalou,6,,13,test,0.0,0.6975085735321045
ishaka,6,,13,test,1.0,0.6889342069625854
isisproject,6,,67,test,1.0,0.6887584328651428
islikeponed,6,,20,test,1.0,0.6889501810073853
italylogue,6,,23,test,1.0,0.6887187957763672
ithappenedin91,6,,12,test,0.5,0.6934511661529541
itsAshP,6,,13,test,0.0,0.6972473859786987
itsJESSMCMAHON,6,,19,test,1.0,0.6887576580047607
its_me_Miss_B,6,,26,test,0.0,0.6973409652709961
itshanni3,6,,16,test,0.0,0.6973879337310791
itslikesovonni,6,,23,test,1.0,0.688772439956665
itspaigepenales,6,,23,test,0.3333333333333333,0.6946485638618469
itsprincessS,6,,14,test,0.5,0.6930495500564575
itssbobbie,6,,14,test,0.0,0.6975970268249512
ivanderthea,6,,11,test,0.5,0.6931999921798706
iwant2believe,6,,11,test,0.0,0.697496771812439
jackiieeex3,6,,10,test,1.0,0.6890261769294739
jacksterrr,6,,12,test,1.0,0.6887311935424805
jadedlioness,6,,22,test,0.6666666666666666,0.6916287541389465
jadeepops,6,,21,test,0.6666666666666666,0.6914733052253723
jadekirk,6,,16,test,0.5,0.6931713223457336
jadorepink13,6,,12,test,1.0,0.688922643661499
jakeashley,6,,15,test,1.0,0.6888782978057861
jamesheart24,6,,45,test,0.4,0.6938585042953491
jamienelson_,6,,12,test,0.0,0.697602391242981
janedunn,6,,21,test,0.3333333333333333,0.6945009231567383
janejardine,6,,13,test,0.5,0.6929738521575928
janellemariee,6,,10,test,0.0,0.6976173520088196
jangoo,6,,11,test,0.5,0.6931577920913696
jasdeep,6,,18,test,1.0,0.6887787580490112
jasonatennui,6,,10,test,1.0,0.6890785098075867
javashri,6,,10,test,0.0,0.6975555419921875
jaybeecc,6,,10,test,0.0,0.6969038844108582
jaydems,6,,22,test,1.0,0.688734233379364
jaysingh,6,,18,test,1.0,0.688713788986206
jayster_x,6,,10,test,1.0,0.688713550567627
jazzers,6,,10,test,1.0,0.6887246370315552
jbbuddies,6,,11,test,1.0,0.6890133619308472
jcOMFG,6,,19,test,1.0,0.6887214183807373
jcbaggee,6,,21,test,0.0,0.6973185539245605
jchronowski47,6,,24,test,0.3333333333333333,0.6943438053131104
jclwilson,6,,11,test,0.0,0.6975889801979065
jcshy,6,,10,test,1.0,0.6887816190719604
jeanneendo,6,,19,test,1.0,0.6891411542892456
jeanneherawati,6,,26,test,0.3333333333333333,0.6945276260375977
jeffreeefans,6,,39,test,1.0,0.6887592077255249
jehmcfly,6,,19,test,1.0,0.6887834072113037
jelly__bean,6,,16,test,0.0,0.6975106000900269
jenandhearts,6,,19,test,0.0,0.6972100138664246
jenisfearless,6,,10,test,0.0,0.6975953578948975
jennalee,6,,10,test,1.0,0.6890988945960999
jennifergandara,6,,11,test,1.0,0.688703715801239
jennytalia,6,,15,test,0.5,0.6933115720748901
jennywebber,6,,10,test,0.0,0.6973158121109009
jensinspired,6,,15,test,0.5,0.6929413080215454
jerzegurl,6,,10,test,1.0,0.6891095042228699
jerzicua,6,,19,test,0.0,0.6975282430648804
jess_cahhh,6,,12,test,0.5,0.6931391954421997
jessica_sargent,6,,13,test,0.5,0.6932615041732788
jessicaca,6,,13,test,0.0,0.6975154876708984
jessiealeea,6,,11,test,0.5,0.6931676864624023
jesslina,6,,34,test,0.5,0.6930536031723022
jezza_rokchik,6,,27,test,1.0,0.6889753341674805
jgillogly,6,,13,test,1.0,0.6889102458953857
jhaubein,6,,10,test,1.0,0.6886499524116516
jhedai888,6,,12,test,1.0,0.6888458728790283
jhummrich,6,,17,test,0.5,0.6928644776344299
jigitz,6,,12,test,1.0,0.6888090372085571
jillhanner,6,,15,test,0.0,0.6973899602890015
jjjohannaaa,6,,17,test,0.5,0.6930112838745117
jkreeftmeijer,6,,11,test,1.0,0.6887097358703613
jmbyers,6,,11,test,1.0,0.6888297200202942
joannedj,6,,11,test,0.5,0.693185567855835
joannefisher,6,,26,test,0.3333333333333333,0.6944510340690613
joeboyfresh,6,,20,test,0.0,0.6975318193435669
johnmeadows,6,,10,test,1.0,0.6887179613113403
johnniwog,6,,13,test,0.5,0.6933521628379822
johnspears22,6,,19,test,1.0,0.6887190341949463
joleling,6,,11,test,1.0,0.6887530088424683
jomama,6,,15,test,1.0,0.6888659000396729
jomanlk,6,,11,test,0.5,0.6932765245437622
jonezy,6,,10,test,0.0,0.6976313591003418
jonfingas,6,,12,test,0.0,0.6974414587020874
jonorayner,6,,12,test,0.0,0.6975960731506348
jonwarren,6,,12,test,0.5,0.6931838989257812
jonwoodward,6,,15,test,0.5,0.6929841041564941
jordanhowell,6,,46,test,0.6,0.6923401951789856
jornjansen,6,,18,test,0.5,0.6931565999984741
jos897,6,,28,test,0.3333333333333333,0.6943840384483337
joshcoop,6,,18,test,0.5,0.6931657791137695
joycescapade,6,,23,test,0.6666666666666666,0.6917120814323425
juliadee,6,,10,test,1.0,0.6889959573745728
juliecj,6,,17,test,1.0,0.688813328742981
juliehancock32,6,,10,test,1.0,0.6891354918479919
juniper_perhaps,6,,10,test,1.0,0.6887720823287964
justamadrabbit,6,,21,test,0.6666666666666666,0.6919476985931396
justinlevy,6,,28,test,1.0,0.6887705326080322
justinracette,6,,12,test,1.0,0.688744306564331
justinveesmiles,6,,10,test,0.0,0.6975610256195068
justjuliarose,6,,19,test,0.5,0.6929532885551453
k_8_s,6,,15,test,1.0,0.689037561416626
k_bright,6,,19,test,1.0,0.688815712928772
kahlerisms,6,,21,test,0.0,0.6974255442619324
kaisah,6,,10,test,0.0,0.6972542405128479
kaitlynschutza,6,,12,test,0.5,0.6927774548530579
kamelperez,6,,14,test,0.5,0.6930814981460571
karamelita_30,6,,13,test,0.5,0.6929717063903809
karenstrunks,6,,37,test,0.75,0.6911157369613647
karinhoegh,6,,10,test,0.0,0.6976135969161987
karl_casson,6,,25,test,0.3333333333333333,0.6945655941963196
karlmageddon,6,,14,test,1.0,0.6890347003936768
karmacakedotca,6,,11,test,0.0,0.697437047958374
kat_n,6,,118,test,0.25,0.6951713562011719
kate_noelle,6,,10,test,0.0,0.6975623369216919
kateluvs23,6,,29,test,0.6666666666666666,0.6916642785072327
katemate09,6,,18,test,0.0,0.697594404220581
kateske,6,,10,test,1.0,0.6887149214744568
katewinney,6,,12,test,0.5,0.69307541847229
katfrances,6,,11,test,1.0,0.6890662908554077
katherinemarsh,6,,32,test,0.0,0.6974404454231262
kathylittrell,6,,10,test,0.0,0.6967567205429077
kathyxxxx,6,,41,test,1.0,0.6890062093734741
katie_lamb,6,,11,test,0.0,0.6975926160812378
katienaas,6,,17,test,0.0,0.6973632574081421
katithompson,6,,16,test,0.0,0.6974726319313049
kattiev,6,,12,test,0.5,0.6931639909744263
kayaitken,6,,10,test,0.0,0.6978090405464172
kaylaloves,6,,10,test,0.0,0.6976249814033508
kazzxo,6,,13,test,0.0,0.6975033283233643
kbal24,6,,19,test,1.0,0.6887338161468506
kearneykd,6,,10,test,1.0,0.6889469623565674
keepitfierce,6,,13,test,1.0,0.688789427280426
keliskontagious,6,,12,test,0.0,0.6976011991500854
kellebelle1981,6,,40,test,1.0,0.6890878081321716
kellynguyenn,6,,14,test,0.5,0.6933012008666992
