client_id,round_number,hierarchy,num_samples,set,accuracy,loss
janedevin,2,,35,train,0.967741935483871,0.6883580684661865
jbmcdlts,2,,93,train,0.42168674698795183,0.6939246654510498
jeffpulver,2,,36,train,1.0,0.6879507899284363
jellybeanhorror,2,,30,train,0.4444444444444444,0.69374018907547
jerryfetus,2,,63,train,0.375,0.6944649815559387
jesslina,2,,34,train,0.3333333333333333,0.6948848366737366
jianxiong,2,,32,train,0.35714285714285715,0.6945523023605347
joanslade,2,,43,train,0.6842105263157895,0.6912151575088501
jordanhowell,2,,46,train,0.8048780487804879,0.6899220943450928
josephbrady,2,,44,train,0.6923076923076923,0.6910758018493652
joshuar1313,2,,33,train,0.6551724137931034,0.6915317177772522
kapkap,2,,55,train,0.6122448979591837,0.6919896602630615
karla_martin76,2,,41,train,0.6944444444444444,0.6912406086921692
katieeustace,2,,33,train,0.3103448275862069,0.6951321363449097
kaylaatthedisco,2,,35,train,0.5483870967741935,0.6926302909851074
kellbell68,2,,46,train,0.7804878048780488,0.6902226209640503
kittenspawn,2,,42,train,0.08108108108108109,0.6975764632225037
kolsch,2,,34,train,0.2,0.6961708068847656
krystal_xo15,2,,44,train,0.5128205128205128,0.6930218935012817
lgladdy,2,,36,train,0.375,0.6943867802619934
lina_luka,2,,85,train,0.25,0.6957107186317444
lionl,2,,48,train,0.627906976744186,0.6918741464614868
lovejeylee,2,,34,train,0.3,0.6952321529388428
lovejonas_x,2,,76,train,0.4411764705882353,0.6937626004219055
loving_my_DEW,2,,42,train,0.6486486486486487,0.6916391253471375
luckygnahhh,2,,120,train,0.21296296296296297,0.6961396336555481
marco_cali,2,,107,train,0.59375,0.6921693682670593
markdavidson,2,,87,train,1.0,0.6879955530166626
maryxalicexhale,2,,43,train,0.39473684210526316,0.6942651867866516
mayank,2,,62,train,0.8363636363636363,0.6896910071372986
melody,2,,57,train,0.8235294117647058,0.6896745562553406
minxkitty,2,,41,train,0.75,0.690484344959259
missgiggly,2,,93,train,0.7710843373493976,0.6903358697891235
mmm_gash,2,,33,train,0.20689655172413793,0.6961878538131714
mneylon,2,,49,train,0.8181818181818182,0.689755916595459
modbird,2,,39,train,0.8857142857142857,0.6891999244689941
mossyrants,2,,32,train,0.10714285714285714,0.69721919298172
musicalmover,2,,44,train,0.717948717948718,0.6908840537071228
natasharamsey,2,,37,train,0.8181818181818182,0.6898126602172852
natashasaurus,2,,46,train,0.5365853658536586,0.6927656531333923
nathanrdotca,2,,56,train,0.56,0.6925174593925476
nettyp,2,,30,train,0.5185185185185185,0.692936360836029
neurogirl07,2,,31,train,0.7407407407407407,0.6906623840332031
nighttime_lies,2,,40,train,0.08333333333333333,0.6975662112236023
nik_kee_dee,2,,69,train,1.0,0.687972366809845
ninthspace,2,,36,train,0.84375,0.689594566822052
nonsequitir,2,,31,train,0.7407407407407407,0.6906550526618958
omglouwtf,2,,36,train,0.28125,0.6954166293144226
passionsista,2,,42,train,0.8648648648648649,0.6891992688179016
patvandiest,2,,37,train,0.9090909090909091,0.6888667345046997
paulazinha,2,,38,train,0.17647058823529413,0.696513831615448
pcornqueen,2,,90,train,0.8888888888888888,0.6890852451324463
pibby,2,,34,train,0.6,0.6921222805976868
princessa_the1,2,,31,train,0.37037037037037035,0.694389283657074
rachaelblogs,2,,43,train,0.15789473684210525,0.6966946721076965
raymondpirouz,2,,37,train,0.9393939393939394,0.688630998134613
rbuerckner,2,,78,train,0.6714285714285714,0.6913130879402161
realchrissystar,2,,38,train,0.29411764705882354,0.6952844262123108
redLIGHTjoli,2,,67,train,0.6666666666666666,0.6914531588554382
riotradio,2,,33,train,0.5172413793103449,0.69295334815979
rosie_rage,2,,35,train,0.7419354838709677,0.6906034350395203
sbarksdale2,2,,31,train,0.18518518518518517,0.6963784098625183
semipenguin,2,,133,train,0.6302521008403361,0.6917625665664673
shannatrenholm,2,,54,train,0.7083333333333334,0.6910128593444824
shaunau,2,,33,train,0.6896551724137931,0.691123366355896
sid88,2,,41,train,0.75,0.6905627846717834
skrobertson,2,,58,train,0.6538461538461539,0.6915780305862427
snobscrilla,2,,39,train,0.5428571428571428,0.6926447153091431
soulboykirk,2,,84,train,0.7466666666666667,0.690525233745575
staceemcfly,2,,51,train,0.37777777777777777,0.694398820400238
stu_art_ist,2,,81,train,0.5277777777777778,0.6929032206535339
suebrody1,2,,50,train,0.24444444444444444,0.6958408951759338
suewaters,2,,34,train,0.1,0.697391152381897
tallivansunder,2,,135,train,0.9752066115702479,0.6882119178771973
teachernz,2,,45,train,0.625,0.6918127536773682
teufl0302,2,,38,train,0.8529411764705882,0.6893947720527649
theanand,2,,37,train,0.7575757575757576,0.6905623078346252
themaguire,2,,45,train,0.4,0.6941695213317871
themonkeyboy,2,,59,train,0.7358490566037735,0.6906670331954956
tiarafranks,2,,34,train,0.5333333333333333,0.6927883625030518
toniakande,2,,33,train,0.9310344827586207,0.6886781454086304
torilovesbradie,2,,182,train,0.6687116564417178,0.6913844347000122
tricia_anne30,2,,32,train,0.8571428571428571,0.6894426345825195
tsunimee,2,,30,train,0.7037037037037037,0.6910414099693298
tweeteradder1,2,,87,train,1.0,0.6881245970726013
tweeteradder2,2,,113,train,1.0,0.6881245374679565
tweeteradder8,2,,96,train,1.0,0.6881245970726013
twilightfairy,2,,32,train,0.8571428571428571,0.6894384026527405
tynie626,2,,42,train,0.43243243243243246,0.6939396262168884
typezero3,2,,39,train,0.2571428571428571,0.695689857006073
verresnoirs,2,,48,train,0.4883720930232558,0.6933109164237976
violetbakes,2,,96,train,0.5232558139534884,0.6928701400756836
weelissa,2,,32,train,0.17857142857142858,0.6965537071228027
what_bugs_u,2,,246,train,1.0,0.6882740259170532
whoisdjspecialk,2,,36,train,0.59375,0.692234992980957
winniedepoohi,2,,34,train,0.7666666666666667,0.6903439164161682
wishishere,2,,39,train,0.6857142857142857,0.6910994052886963
wonder_nat,2,,87,train,0.782051282051282,0.6901945471763611
x3Lovebug,2,,33,train,0.27586206896551724,0.6954750418663025
xXfatlipXx,2,,44,train,1.0,0.6879780888557434
xcool,2,,30,train,0.7407407407407407,0.6906406283378601
xkhaotik,2,,38,train,0.35294117647058826,0.6946439743041992
xoxmillyxox,2,,81,train,0.5,0.6930869221687317
xx_Megan_xx,2,,30,train,0.2962962962962963,0.6952809691429138
yaseminx3,2,,96,train,1.0,0.6878808736801147
zuppalizzle,2,,60,train,0.42592592592592593,0.6939122676849365
AMF7,2,,34,test,0.25,0.6957443356513977
AlexandraMcFLY,2,,32,test,1.0,0.6879191398620605
AmyTheFailWhale,2,,30,test,0.0,0.698309600353241
Angel42579,2,,75,test,1.0,0.6877545118331909
AntonioReyX360,2,,30,test,0.6666666666666666,0.6913872361183167
AtlantisJackson,2,,52,test,0.8333333333333334,0.6896467208862305
Ayvii,2,,37,test,0.5,0.6931428909301758
Benjimonicus,2,,40,test,0.25,0.6959023475646973
BigAssBadger,2,,30,test,0.6666666666666666,0.6914412975311279
BostinBloke,2,,42,test,1.0,0.6877814531326294
Boy_Kill_Boy,2,,41,test,0.4,0.6942302584648132
Caprica,2,,60,test,0.16666666666666666,0.6964780688285828
Christiegarcia,2,,47,test,1.0,0.6878806948661804
CocaBeenSlinky,2,,90,test,0.4444444444444444,0.6937243938446045
DLDAVID,2,,32,test,0.75,0.6904546618461609
DNiCESEOUL,2,,33,test,1.0,0.6879356503486633
D_Child,2,,38,test,0.75,0.6905129551887512
DaisyReyes,2,,61,test,0.8571428571428571,0.68940269947052
DivaWonderGirl,2,,36,test,0.5,0.6930780410766602
ELJmcfly,2,,32,test,0.25,0.6956300735473633
ElyseGabrielle,2,,43,test,1.0,0.6881951093673706
EmeraldDiscount,2,,64,test,0.5714285714285714,0.6923611760139465
ErinLeeDuhh,2,,30,test,1.0,0.6881794929504395
FOOFOOx33,2,,39,test,0.0,0.6981081962585449
FlissTee,2,,96,test,0.8,0.6898689270019531
Gavsmom1999,2,,30,test,0.6666666666666666,0.6914575695991516
HOTTVampChick,2,,38,test,0.5,0.693406879901886
HarryHarley,2,,92,test,0.8,0.6899553537368774
Has_Bookpushers,2,,31,test,0.5,0.6930844783782959
HeartBreakV,2,,31,test,0.5,0.6932279467582703
HectorJesus,2,,30,test,0.6666666666666666,0.691296398639679
IIanS,2,,30,test,0.3333333333333333,0.6949725151062012
IdolFanatic,2,,49,test,0.6,0.692024290561676
Ioan_Said,2,,47,test,0.8,0.689937174320221
JJLuver756,2,,31,test,1.0,0.6877923011779785
Javamomma,2,,50,test,0.8,0.6901198029518127
Jayme1988,2,,225,test,0.6956521739130435,0.691078245639801
JenLovesJoey,2,,32,test,0.5,0.693307638168335
JeniPoynter_x,2,,39,test,1.0,0.6877521872520447
Jill88,2,,31,test,0.75,0.6903039813041687
Jinxie_G,2,,81,test,1.0,0.6878730654716492
JoeJisthebest,2,,34,test,0.25,0.6958064436912537
JordanC9122,2,,41,test,0.4,0.6941487193107605
KOLtwitbot,2,,62,test,0.7142857142857143,0.6908257603645325
Karen_Eden,2,,31,test,0.25,0.6958323121070862
LBOI,2,,34,test,0.75,0.6903817653656006
LdyDisney,2,,41,test,1.0,0.6879706382751465
Leanne0710,2,,101,test,0.09090909090909091,0.697417140007019
Lil_Miss_Clumsy,2,,40,test,0.5,0.6931239366531372
LydiaStack,2,,64,test,0.42857142857142855,0.6939433217048645
MAGGIECHICKEN,2,,58,test,0.5,0.6933531165122986
MagicMileyCyrus,2,,45,test,1.0,0.6880632638931274
MarIaSinger,2,,33,test,0.25,0.6955791711807251
MarcyChen,2,,58,test,0.8333333333333334,0.6895143389701843
Matalatine,2,,37,test,0.75,0.6907212734222412
McEntire1255,2,,57,test,0.3333333333333333,0.6948214173316956
MelissaJohnsen,2,,36,test,1.0,0.6879688501358032
MissMeggyDee,2,,38,test,0.5,0.6932215094566345
MissMillions,2,,45,test,0.2,0.6962282061576843
MissPassion,2,,43,test,0.0,0.6985440850257874
Miss_Melbourne,2,,48,test,0.6,0.6919576525688171
Morrica,2,,33,test,1.0,0.6879026889801025
MrsGabrielGray_,2,,32,test,0.75,0.6904343366622925
NathalieCaron,2,,105,test,0.2727272727272727,0.6956124901771545
Nathan133,2,,51,test,0.0,0.6985888481140137
NickJoeKevin01,2,,41,test,0.6,0.6919541954994202
NickyLovesMcFly,2,,65,test,0.5714285714285714,0.6923243403434753
NickyMcB,2,,46,test,0.0,0.6985408663749695
Nicsey,2,,37,test,0.75,0.6905137896537781
Nidiamazing,2,,36,test,0.75,0.6906395554542542
NikFreeman,2,,72,test,0.375,0.6946035027503967
NoNamesJustLo,2,,37,test,0.25,0.695622980594635
NoteRobot,2,,84,test,0.4444444444444444,0.6937831044197083
OhheyitsKristen,2,,35,test,0.25,0.6956509351730347
PARISnHOLLYWOOD,2,,33,test,0.75,0.6905453205108643
PRAYERWARRIORMA,2,,30,test,0.3333333333333333,0.6949689984321594
PatrickAnna,2,,60,test,1.0,0.6880072951316833
PaulHarriott,2,,46,test,1.0,0.6879615187644958
PaulineMJ,2,,32,test,0.5,0.6931036710739136
PercythePigeon,2,,59,test,1.0,0.6878392696380615
PinkBerryGirl,2,,39,test,0.75,0.6903577446937561
R33S,2,,35,test,0.75,0.6904975175857544
ROXPromotions,2,,45,test,0.2,0.6961804628372192
Recamel,2,,71,test,1.0,0.6881289482116699
Rocks4Ever,2,,33,test,1.0,0.6878451704978943
Rohan_01,2,,100,test,0.4,0.6942346692085266
Rosie21,2,,54,test,0.5,0.6931139826774597
Sewwychristine,2,,34,test,0.25,0.6957648396492004
Shane_Archuleta,2,,36,test,1.0,0.6878554224967957
ShapeThrower,2,,30,test,0.6666666666666666,0.6913105845451355
SheBeeGee,2,,33,test,0.0,0.6985337138175964
Sheindie,2,,30,test,1.0,0.6878440380096436
Shopping_SF,2,,36,test,1.0,0.6880219578742981
Siouxsinner,2,,30,test,0.3333333333333333,0.6948550343513489
SmilinNursAnnie,2,,45,test,1.0,0.6879146099090576
StacyJMT,2,,38,test,1.0,0.6879168748855591
StormClaudi,2,,36,test,0.5,0.6932345628738403
Sunshineliron,2,,65,test,1.0,0.6879695057868958
TeLisaD,2,,62,test,0.42857142857142855,0.6938918828964233
TelishaMarie,2,,62,test,0.7142857142857143,0.6909064054489136
TinyPicTweets,2,,46,test,1.0,0.6880934834480286
Tisyonk,2,,38,test,0.5,0.6931793689727783
Tittch,2,,78,test,0.875,0.6891835927963257
Tittybird,2,,49,test,0.8,0.6900781989097595
UberDorkGirlie,2,,67,test,1.0,0.6878038048744202
VeraaCorruptedx,2,,50,test,1.0,0.6880451440811157
VictoriaDoyle,2,,33,test,0.75,0.6906206607818604
WorksInProgress,2,,41,test,0.6,0.6920169591903687
Zarinah,2,,36,test,0.25,0.6957299113273621
_Tanyya,2,,48,test,0.0,0.698266327381134
_magic8ball,2,,189,test,0.3157894736842105,0.6951690316200256
_ophelia,2,,40,test,0.25,0.6957811713218689
aNgeLoFDeaTho14,2,,36,test,1.0,0.6878699660301208
a_willow,2,,30,test,1.0,0.6879015564918518
acidicice,2,,48,test,0.6,0.6921387314796448
adriwadri,2,,31,test,0.75,0.6905596256256104
ahmednaguib,2,,61,test,0.8571428571428571,0.6893028616905212
albeitludicrous,2,,30,test,0.3333333333333333,0.694948673248291
almostcool,2,,38,test,0.5,0.6932620406150818
alyb_,2,,31,test,1.0,0.6880158185958862
angelcondensada,2,,32,test,0.25,0.6956218481063843
annaaralar,2,,38,test,0.75,0.6904064416885376
archangelmaggie,2,,73,test,0.25,0.6957917809486389
ashalynd,2,,42,test,0.2,0.6961572766304016
ashleigh92,2,,32,test,0.5,0.6931363940238953
ashleyyosaurus,2,,34,test,1.0,0.6879521608352661
aurihunter,2,,37,test,0.0,0.6984705924987793
aweekes,2,,42,test,0.8,0.6901333928108215
azsunshinegirl7,2,,33,test,0.5,0.6932011246681213
babyscratch,2,,30,test,1.0,0.6877159476280212
bettyflies,2,,30,test,0.0,0.6979636549949646
buffyc,2,,55,test,0.6666666666666666,0.6916389465332031
caldjr,2,,131,test,1.0,0.6879380941390991
candeeee,2,,34,test,0.0,0.6982676982879639
carlincomm,2,,35,test,1.0,0.6878170967102051
catbook,2,,37,test,0.25,0.6956188678741455
ceruleanbreeze,2,,83,test,0.7777777777777778,0.6902867555618286
chicrunner,2,,48,test,0.6,0.6920644044876099
christinawrites,2,,32,test,0.75,0.690494179725647
chynagyrl1980,2,,33,test,0.5,0.6930518746376038
clairabellejp,2,,47,test,0.2,0.6962224245071411
clarexsaula,2,,44,test,0.8,0.6899188756942749
clouddancefest,2,,51,test,0.3333333333333333,0.6946809887886047
cmbowen122,2,,34,test,1.0,0.6879459619522095
combustiblesong,2,,38,test,1.0,0.6881046295166016
countrymusiclvr,2,,38,test,0.5,0.6929940581321716
cryst_trueblue,2,,57,test,0.6666666666666666,0.69159334897995
cymberrain,2,,98,test,0.8,0.6899174451828003
damohopo,2,,77,test,0.625,0.6919639110565186
dannigyrl,2,,45,test,0.4,0.6941125392913818
dannybanany,2,,53,test,0.5,0.6930410265922546
dannyswrld,2,,34,test,0.0,0.6983445882797241
darenBBC,2,,65,test,1.0,0.6878595352172852
darraghdoyle,2,,45,test,1.0,0.6879121661186218
decoystars,2,,30,test,0.3333333333333333,0.6948744654655457
demi_lovato_rox,2,,32,test,0.25,0.6958132386207581
demiswissfan,2,,42,test,0.6,0.6920103430747986
dojie,2,,33,test,1.0,0.6877965927124023
donniesgirl01,2,,31,test,0.5,0.6930015683174133
ebrown2112,2,,35,test,0.75,0.6904427409172058
edsaint,2,,35,test,0.25,0.6956658959388733
emmaarrr,2,,31,test,0.25,0.6958421468734741
emmaluxton,2,,72,test,0.75,0.6906121969223022
emmao414,2,,32,test,0.0,0.6982921361923218
faithsonshyne,2,,41,test,1.0,0.6878441572189331
faulko1,2,,50,test,0.2,0.6964877843856812
feelme,2,,33,test,1.0,0.6879267692565918
felicityfuller,2,,195,test,0.8,0.6900908350944519
felloff,2,,31,test,0.0,0.6983063220977783
ferrous,2,,30,test,1.0,0.6877277493476868
frankparker,2,,72,test,1.0,0.6878814697265625
funkyfairy24,2,,119,test,0.9166666666666666,0.6887356638908386
gabysslave,2,,49,test,0.4,0.6942319869995117
guerillamilk,2,,32,test,0.25,0.6956162452697754
hawkins_boi,2,,49,test,0.0,0.698599100112915
helen_lo,2,,38,test,0.5,0.6932559609413147
hello_jodie,2,,86,test,0.5555555555555556,0.692453145980835
heynatasha,2,,41,test,0.2,0.6964114904403687
hilaryjp,2,,54,test,0.6666666666666666,0.6914482116699219
hummingbird604,2,,117,test,0.5833333333333334,0.6921612620353699
imanwilliams,2,,91,test,1.0,0.6878207921981812
jamesheart24,2,,45,test,0.6,0.6921058893203735
jamisloan,2,,39,test,0.0,0.6985760927200317
jane__,2,,36,test,0.75,0.690430760383606
janedevin,2,,35,test,1.0,0.687848687171936
jbmcdlts,2,,93,test,0.6,0.6921394467353821
jeffpulver,2,,36,test,1.0,0.6879332065582275
jellybeanhorror,2,,30,test,0.3333333333333333,0.6948604583740234
jerryfetus,2,,63,test,0.2857142857142857,0.6954208016395569
jesslina,2,,34,test,0.25,0.6957148909568787
jianxiong,2,,32,test,0.25,0.6956785917282104
joanslade,2,,43,test,0.4,0.6940272450447083
jordanhowell,2,,46,test,0.8,0.6900128126144409
josephbrady,2,,44,test,0.4,0.6941927671432495
joshuar1313,2,,33,test,0.25,0.6959115266799927
kapkap,2,,55,test,0.8333333333333334,0.6895637512207031
karla_martin76,2,,41,test,1.0,0.6880985498428345
katieeustace,2,,33,test,0.75,0.6905221343040466
kaylaatthedisco,2,,35,test,0.25,0.6957030892372131
kellbell68,2,,46,test,0.8,0.6900821924209595
kittenspawn,2,,42,test,0.0,0.6983640193939209
kolsch,2,,34,test,0.0,0.6983017921447754
krystal_xo15,2,,44,test,0.8,0.6898263096809387
lgladdy,2,,36,test,0.5,0.6930367350578308
lina_luka,2,,85,test,0.5555555555555556,0.6925594806671143
lionl,2,,48,test,0.8,0.6901503801345825
lovejeylee,2,,34,test,0.25,0.6957857012748718
lovejonas_x,2,,76,test,0.5,0.6931953430175781
loving_my_DEW,2,,42,test,0.8,0.690126359462738
luckygnahhh,2,,120,test,0.08333333333333333,0.6976441740989685
marco_cali,2,,107,test,0.7272727272727273,0.690762996673584
markdavidson,2,,87,test,1.0,0.688015878200531
maryxalicexhale,2,,43,test,0.4,0.6940866708755493
mayank,2,,62,test,0.8571428571428571,0.6895370483398438
melody,2,,57,test,0.5,0.6931536793708801
minxkitty,2,,41,test,0.6,0.6920929551124573
missgiggly,2,,93,test,0.9,0.6891195178031921
mmm_gash,2,,33,test,0.25,0.6956279277801514
mneylon,2,,49,test,0.8,0.6900286674499512
modbird,2,,39,test,1.0,0.6879991292953491
mossyrants,2,,32,test,0.0,0.6984062790870667
musicalmover,2,,44,test,0.4,0.6941810846328735
natasharamsey,2,,37,test,0.75,0.6907419562339783
natashasaurus,2,,46,test,0.4,0.6941524744033813
nathanrdotca,2,,56,test,0.5,0.6931512355804443
nettyp,2,,30,test,0.6666666666666666,0.6912632584571838
neurogirl07,2,,31,test,0.75,0.690363883972168
nighttime_lies,2,,40,test,0.0,0.6983927488327026
nik_kee_dee,2,,69,test,1.0,0.6879357695579529
ninthspace,2,,36,test,0.75,0.6905562281608582
nonsequitir,2,,31,test,1.0,0.6881682872772217
omglouwtf,2,,36,test,0.25,0.6956816911697388
passionsista,2,,42,test,1.0,0.6879575252532959
patvandiest,2,,37,test,0.5,0.6930415630340576
paulazinha,2,,38,test,0.75,0.6906728148460388
pcornqueen,2,,90,test,1.0,0.6878862977027893
pibby,2,,34,test,0.25,0.6958617568016052
princessa_the1,2,,31,test,0.75,0.6907181739807129
rachaelblogs,2,,43,test,0.2,0.6963459253311157
raymondpirouz,2,,37,test,1.0,0.6881884336471558
rbuerckner,2,,78,test,0.5,0.6931694149971008
realchrissystar,2,,38,test,0.5,0.6929894089698792
redLIGHTjoli,2,,67,test,0.42857142857142855,0.6939043402671814
riotradio,2,,33,test,0.5,0.6932752728462219
rosie_rage,2,,35,test,1.0,0.6878840923309326
sbarksdale2,2,,31,test,0.0,0.6979954242706299
semipenguin,2,,133,test,0.5,0.6931352615356445
shannatrenholm,2,,54,test,1.0,0.6878752112388611
shaunau,2,,33,test,1.0,0.6878137588500977
sid88,2,,41,test,1.0,0.6880903244018555
skrobertson,2,,58,test,0.5,0.6930277943611145
snobscrilla,2,,39,test,0.5,0.6930137872695923
soulboykirk,2,,84,test,1.0,0.6879733204841614
staceemcfly,2,,51,test,0.16666666666666666,0.6964706778526306
stu_art_ist,2,,81,test,0.5555555555555556,0.6925732493400574
suebrody1,2,,50,test,0.2,0.6961697340011597
suewaters,2,,34,test,0.0,0.6982963681221008
tallivansunder,2,,135,test,1.0,0.6879387497901917
teachernz,2,,45,test,0.4,0.6940447688102722
teufl0302,2,,38,test,0.75,0.6902437210083008
theanand,2,,37,test,0.5,0.6930383443832397
themaguire,2,,45,test,0.0,0.6983755230903625
themonkeyboy,2,,59,test,0.6666666666666666,0.6913063526153564
tiarafranks,2,,34,test,0.5,0.6931113004684448
toniakande,2,,33,test,1.0,0.6881082057952881
torilovesbradie,2,,182,test,0.5789473684210527,0.6923452615737915
tricia_anne30,2,,32,test,0.5,0.6929636597633362
tsunimee,2,,30,test,0.0,0.6984228491783142
tweeteradder1,2,,87,test,1.0,0.6881245374679565
tweeteradder2,2,,113,test,1.0,0.6881244778633118
tweeteradder8,2,,96,test,1.0,0.6881245374679565
twilightfairy,2,,32,test,0.75,0.6905243396759033
tynie626,2,,42,test,1.0,0.6879256963729858
typezero3,2,,39,test,0.25,0.6956601142883301
verresnoirs,2,,48,test,0.4,0.6942118406295776
violetbakes,2,,96,test,0.5,0.6929963827133179
weelissa,2,,32,test,0.0,0.6985254287719727
what_bugs_u,2,,246,test,1.0,0.6882405877113342
whoisdjspecialk,2,,36,test,0.5,0.6930286288261414
winniedepoohi,2,,34,test,0.5,0.6931431293487549
wishishere,2,,39,test,0.0,0.698554515838623
wonder_nat,2,,87,test,1.0,0.6878347396850586
x3Lovebug,2,,33,test,0.5,0.6931778788566589
xXfatlipXx,2,,44,test,1.0,0.687922477722168
xcool,2,,30,test,0.3333333333333333,0.6948067545890808
xkhaotik,2,,38,test,0.25,0.6956201791763306
xoxmillyxox,2,,81,test,0.8888888888888888,0.6889722347259521
xx_Megan_xx,2,,30,test,0.0,0.6983945965766907
yaseminx3,2,,96,test,1.0,0.6878641247749329
zuppalizzle,2,,60,test,0.3333333333333333,0.6949853897094727
AMF7,4,,34,train,0.3333333333333333,0.6943369507789612
AlexandraMcFLY,4,,32,train,0.9285714285714286,0.6901269555091858
AmyTheFailWhale,4,,30,train,0.4074074074074074,0.6937514543533325
Angel42579,4,,75,train,0.9850746268656716,0.6896492838859558
AntonioReyX360,4,,30,train,0.8518518518518519,0.6905909776687622
AtlantisJackson,4,,52,train,0.7608695652173914,0.6913735866546631
Ayvii,4,,37,train,0.5151515151515151,0.6929953694343567
Benjimonicus,4,,40,train,0.25,0.6949675679206848
BigAssBadger,4,,30,train,0.8148148148148148,0.6909145712852478
BostinBloke,4,,42,train,0.918918918918919,0.6900827884674072
Boy_Kill_Boy,4,,41,train,0.6666666666666666,0.6919127702713013
Caprica,4,,60,train,0.09259259259259259,0.6960238218307495
Christiegarcia,4,,47,train,0.9047619047619048,0.6902921199798584
CocaBeenSlinky,4,,90,train,0.5555555555555556,0.692733108997345
DLDAVID,4,,32,train,0.8214285714285714,0.6909478306770325
DNiCESEOUL,4,,33,train,1.0,0.6895372271537781
D_Child,4,,38,train,0.6470588235294118,0.692133903503418
DaisyReyes,4,,61,train,0.7037037037037037,0.6916565299034119
DivaWonderGirl,4,,36,train,0.59375,0.6925125122070312
ELJmcfly,4,,32,train,0.75,0.6913750767707825
ElyseGabrielle,4,,43,train,0.8157894736842105,0.6908283233642578
EmeraldDiscount,4,,64,train,0.43859649122807015,0.6935276389122009
ErinLeeDuhh,4,,30,train,0.48148148148148145,0.693264365196228
FOOFOOx33,4,,39,train,0.2571428571428571,0.6949151158332825
FlissTee,4,,96,train,0.8255813953488372,0.6907678842544556
Gavsmom1999,4,,30,train,0.7407407407407407,0.6913713812828064
HOTTVampChick,4,,38,train,0.6176470588235294,0.692262589931488
HarryHarley,4,,92,train,0.8292682926829268,0.6908069849014282
Has_Bookpushers,4,,31,train,0.3333333333333333,0.6942614316940308
HeartBreakV,4,,31,train,0.4074074074074074,0.6937634944915771
HectorJesus,4,,30,train,0.6296296296296297,0.692367434501648
IIanS,4,,30,train,0.8148148148148148,0.6908826231956482
IdolFanatic,4,,49,train,0.6136363636363636,0.6922926306724548
Ioan_Said,4,,47,train,0.8809523809523809,0.6903936266899109
JJLuver756,4,,31,train,0.8888888888888888,0.6903752684593201
Javamomma,4,,50,train,0.8888888888888888,0.6904162764549255
Jayme1988,4,,225,train,0.6435643564356436,0.6920806765556335
JenLovesJoey,4,,32,train,0.6428571428571429,0.6922026872634888
JeniPoynter_x,4,,39,train,0.5142857142857142,0.6931071877479553
Jill88,4,,31,train,0.8888888888888888,0.690330445766449
Jinxie_G,4,,81,train,1.0,0.6894754767417908
JoeJisthebest,4,,34,train,0.5333333333333333,0.6928441524505615
JordanC9122,4,,41,train,0.4444444444444444,0.6935889720916748
KOLtwitbot,4,,62,train,0.5636363636363636,0.6926902532577515
Karen_Eden,4,,31,train,0.6666666666666666,0.6919792890548706
LBOI,4,,34,train,0.8666666666666667,0.6905339360237122
LdyDisney,4,,41,train,1.0,0.6896734237670898
Leanne0710,4,,101,train,0.06666666666666667,0.6962370872497559
Lil_Miss_Clumsy,4,,40,train,0.8333333333333334,0.6907050013542175
LydiaStack,4,,64,train,0.7192982456140351,0.6916372776031494
MAGGIECHICKEN,4,,58,train,0.6538461538461539,0.692010760307312
MagicMileyCyrus,4,,45,train,0.975,0.6899026036262512
MarIaSinger,4,,33,train,0.5862068965517241,0.6924872398376465
MarcyChen,4,,58,train,0.9423076923076923,0.6899223327636719
Matalatine,4,,37,train,0.7272727272727273,0.6915085315704346
McEntire1255,4,,57,train,0.19607843137254902,0.6952272057533264
MelissaJohnsen,4,,36,train,0.84375,0.6906091570854187
MissMeggyDee,4,,38,train,0.6764705882352942,0.6919463872909546
MissMillions,4,,45,train,0.3,0.6945611834526062
MissPassion,4,,43,train,0.18421052631578946,0.6954281330108643
Miss_Melbourne,4,,48,train,0.5116279069767442,0.6930525302886963
Morrica,4,,33,train,1.0,0.689582109451294
MrsGabrielGray_,4,,32,train,0.5,0.6932238340377808
NathalieCaron,4,,105,train,0.3723404255319149,0.694081723690033
Nathan133,4,,51,train,0.0,0.6968351006507874
NickJoeKevin01,4,,41,train,0.5833333333333334,0.6924514174461365
NickyLovesMcFly,4,,65,train,0.3448275862068966,0.6942223906517029
NickyMcB,4,,46,train,0.1951219512195122,0.6952723860740662
Nicsey,4,,37,train,0.5151515151515151,0.6930573582649231
Nidiamazing,4,,36,train,0.3125,0.6944588422775269
NikFreeman,4,,72,train,0.140625,0.6957129240036011
NoNamesJustLo,4,,37,train,0.21212121212121213,0.6951954364776611
NoteRobot,4,,84,train,0.5066666666666667,0.693104088306427
OhheyitsKristen,4,,35,train,0.41935483870967744,0.6937082409858704
PARISnHOLLYWOOD,4,,33,train,0.4827586206896552,0.6932803392410278
PRAYERWARRIORMA,4,,30,train,0.14814814814814814,0.6957020163536072
PatrickAnna,4,,60,train,1.0,0.6895932555198669
PaulHarriott,4,,46,train,0.8048780487804879,0.691006064414978
PaulineMJ,4,,32,train,0.7857142857142857,0.691055417060852
PercythePigeon,4,,59,train,0.8113207547169812,0.6909024715423584
PinkBerryGirl,4,,39,train,0.8285714285714286,0.6907603144645691
